Date,CAT,COST,JNJ,JPM,KO,NEE,PG,RTX,UNH,XOM
2022-04-01,-0.05511192660983344,-0.07663445255094181,0.01822497725358696,-0.12441296232833232,0.050073896157818654,-0.16160990970329303,0.05071951354972537,-0.041990285605291056,0.00016646284646038012,0.032207400870764236
2022-05-01,0.03013758356899565,-0.12175854153213361,-0.005153560354230202,0.11603645012768271,-0.019037426571388516,0.06575593167797344,-0.0737482638301653,0.002212418137630623,-0.023144225597286017,0.12609967000014688
2022-06-01,-0.17183231194438064,0.028012448177207716,-0.00489800655886552,-0.14837777291987597,-0.007415597163683896,0.02921391182792865,-0.027657666857002328,0.016444644050344515,0.033918512757546315,-0.09877894601668558
2022-07-01,0.10902878413385797,0.1294026878522545,-0.016844100631997927,0.02442063369019487,0.02739830588261638,0.09075669686815391,-0.033938352043751174,-0.030173813657365045,0.05966160894249972,0.1318312660832408
2022-08-01,-0.061808201536966645,-0.03380557965478237,-0.07552155744766376,-0.0054092215316802195,-0.03833572086118997,0.006746470088745626,-0.0005363426694655615,-0.0371205766463355,-0.042427073184433395,-0.013824469455785415
2022-09-01,-0.11168871967998173,-0.09544152702429609,0.019323362030072122,-0.08115718432138186,-0.09220546770289528,-0.07370968271645117,-0.08474713498335729,-0.08259919957331752,-0.0275162380733478,-0.07774545426851054
2022-10-01,0.3192348913210943,0.061892665809230474,0.06494869248456103,0.2045934853326814,0.07615779884533169,-0.011605735480985313,0.06669326264283626,0.158319346606685,0.1026691963801416,0.26915583863392545
2022-11-01,0.09947248524786612,0.07721503264768215,0.023164924466303027,0.10753294119907308,0.06282382622564309,0.09290330168759064,0.11545691248923173,0.04113044407510347,-0.013312102531483183,0.004783101613159202
2022-12-01,0.013324446457711359,-0.15345363453929006,-0.0011788055960864074,-0.029526327869938807,0.007092013084715187,-0.007974552884164932,0.016089787780871,0.028279450883768265,-0.03209417231855183,-0.0013656786266399434
2023-01-01,0.053139050012946276,0.11969331064437094,-0.07489369571698712,0.04369877824516011,-0.036000581271672494,-0.10729663305202997,-0.06056985348809585,-0.010602335524620643,-0.0555494431871405,0.05176789802698156
2023-02-01,-0.045969166158130625,-0.05274484943820679,-0.06217117975167563,0.03178673854963687,-0.029517330032988398,-0.04823804774612073,-0.02779051448354053,-0.017626504719627567,-0.04657552165954848,-0.05258163777889924
2023-03-01,-0.04470884153277077,0.027995683255479298,0.018627400670529815,-0.09096616482969155,0.04234589580546144,0.09218504034570563,0.08090993475930586,0.003862151516305312,-0.00703872084864654,0.0054025176215535264
2023-04-01,-0.04387343957589951,0.012780007090465784,0.05612899607560218,0.06085466095850611,0.04210966443871733,-0.005838067475846698,0.051718539577616296,0.020116360309407,0.04497077923283155,0.07915391154365858
2023-05-01,-0.05453911611462403,0.016573212561355133,-0.05277955068369389,-0.010596900522138353,-0.06999218356780468,-0.041367501080810776,-0.08305303071228054,-0.07767769690625881,-0.009856043298121508,-0.1365556030384787
2023-06-01,0.19586863571664903,0.05462300718770452,0.07551174873254518,0.07169708466600322,0.009386478229951534,0.016555667488135306,0.06484222271349394,0.06969999433352791,-0.013545691053215902,0.05872614826510403
2023-07-01,0.07770794979834217,0.041402197597836254,0.012143739924529662,0.0860836948682635,0.03622792298381561,-0.01212904909432777,0.03005110474777628,-0.10238863991154168,0.057857548509738566,-9.318333082219965e-05
2023-08-01,0.06543815890968352,-0.020315022905503355,-0.03491924634535226,-0.06726436712654371,-0.03390911900453708,-0.08867696892130228,-0.006318119251242815,-0.021494442140209902,-0.05883044306006524,0.03683326503418427
2023-09-01,-0.0289192124562202,0.03048969350581343,-0.02968318009461346,-0.008952363547731212,-0.06434898053220872,-0.13642341241403744,-0.05494342232265559,-0.15769143917396955,0.05793363245590388,0.06613778538283
2023-10-01,-0.1719779781748606,-0.022160856026997022,-0.04757628673918968,-0.041097956599173924,0.01711650221708716,0.017629644069849792,0.028588919814449554,0.13088783581523522,0.06635380686974734,-0.09976193736962846
2023-11-01,0.11486624001853074,0.07294916871282253,0.042604796056916694,0.13067518151502466,0.034519344960991516,0.0036020419864450925,0.0297207732419853,0.0011057945610513098,0.03250773501836224,-0.029381175879729104
2023-12-01,0.1792836817209853,0.11565160879669878,0.021564650314158218,0.08982570727855088,0.016414040778596428,0.04656079364874266,-0.045466741427482416,0.04025786725921909,-0.04792280926889059,-0.017965391509908946
2024-01-01,0.015693097647687004,0.0766600287124759,0.013780657444112832,0.02504399123565415,0.009502677250229352,-0.03473831950294337,0.0723352720771211,0.08295703867039439,-0.024662938699108072,0.028305790824068255
2024-02-01,0.11720292801284282,0.07053028139279371,0.015607395106203237,0.07368268572364012,0.008909209400225215,-0.05867299021005701,0.01784249121152981,-0.015913156536053186,-0.035447643809766616,0.016632663153793414
2024-03-01,0.0972271644556395,-0.013688881819389653,-0.012324256823350921,0.07653459304786803,0.01932685924975308,0.16859889378480464,0.02082543704130657,0.09481517239267889,0.00222865605186362,0.1224673940050125
2024-04-01,-0.08694696467846641,-0.0132807638189395,-0.08597264046888609,-0.04273595129382768,0.017719459060609566,0.04787988262939136,0.005855345036109405,0.04091040043754224,-0.018381190773950618,0.01746377017053269
2024-05-01,0.01549444054436444,0.12213296929307926,0.014385443964197053,0.06296010437423627,0.018779384203690963,0.19486331670844148,0.014720803775542635,0.061958260485738714,0.02412638659875288,-0.008539693451181884
2024-06-01,-0.016010911938456385,0.04951279007469522,0.004578228126497885,-0.0018260196847545984,0.0114413685830006,-0.11509625760758635,0.002309599061578238,-0.06322270430086419,0.028039689761321762,-0.010275718551018054
2024-07-01,0.03932773393954481,-0.03292990401720197,0.07998077872106868,0.05211122811783264,0.05668255876906403,0.0857903094434671,-0.025224477115537658,0.17033561327242341,0.13616652732840184,0.030142301252621406
2024-08-01,0.0327850920284396,0.08716612720125338,0.0507443723214549,0.06224457153388241,0.0858557161960063,0.05393385635772163,0.07347423267107112,0.04979149990941201,0.02436840897167203,-0.0054809676549008035
2024-09-01,0.09834313182752097,-0.006566781191934545,-0.015494707321495826,-0.06201071204535824,-0.008417452130944358,0.05673187258752499,0.009677027066694599,-0.012417984765418222,-0.009352962678727095,0.0018968654377544691
2024-10-01,-0.038146757449781465,-0.013919563040094785,-0.013575082454701515,0.05245184123239355,-0.08491865802204623,-0.06246305617612058,-0.046304867682578466,-0.0014032001218419188,-0.031090894993926588,-0.0037536080993728627
2024-11-01,0.08338401411005947,0.11176183586696653,-0.030339226562957955,0.13216608359100346,-0.01883322992980152,-0.007318574367673025,0.09162081132502742,0.006942798141114759,0.08095660243291758,0.010104413116675204
2024-12-01,-0.10674457999173126,-0.05596625828123125,-0.05954188176748976,-0.04008482984544948,-0.02103283801023348,-0.08261775472861665,-0.06476619859754795,-0.045093130558439776,-0.17099320733667778,-0.08058737210007705
2025-01-01,0.02392768780203336,0.06942279728624046,0.05206762807618981,0.11509726412430132,0.01959530888826011,-0.0018135822215464836,-0.009901512863577655,0.11432770484458632,0.07652467253975126,-0.00687916462623539
2025-02-01,-0.07061441125133594,0.07014107707484496,0.08458747515840126,-0.004800407753916325,0.1217706904203879,-0.019424226786664223,0.05367803347514677,0.03132996240051367,-0.12448154906592568,0.04212300305047001
2025-03-01,-0.041139895579263785,-0.09706644154451816,0.013013450984983299,-0.07311545904513539,0.005757618935872788,0.018585119712824616,-0.019673244737886786,0.0010556077313825796,0.10272435803869473,0.07782082299865412
2025-04-01,-0.06224983430370146,0.05151300907733969,-0.05746499322245069,-0.002772197856880765,0.02046049474353495,-0.05656641554014363,-0.0460625459549836,-0.04778803885441263,-0.21107708025042515,-0.11183054081731036
2025-05-01,0.130745900848229,0.04593261097776691,-0.007037248602860036,0.08587241347429497,-0.006202538192897178,0.056219944221267415,0.051540800445544876,0.08205819665783576,-0.2662113747825423,-0.031525051347649824
2025-06-01,0.11544976597978485,-0.04705929620688143,-0.007412401509359512,0.09814404692306056,-0.018724076002133216,-0.017270721139634015,-0.06221676121280484,0.07535478006046481,0.03332123564386724,0.06346876687943714
2025-07-01,0.128306861699786,-0.050811153600719416,0.07849419979956762,0.021834205000266227,-0.03360139900877657,0.031907166723176505,-0.05554861469375627,0.07909874979423659,-0.194372607565389,0.03562152093207471
2025-08-01,-0.039826780986332855,0.0039163528946521975,0.07545219399206737,0.02238792725105121,0.016202609723242167,0.013931857137514658,0.05080027458254488,0.0065366866751190855,0.2416652584908321,0.02373696505151357
2025-09-01,0.13867403558055869,-0.017393504168596752,0.05424730488639673,0.04647985631500573,-0.038701236747898826,0.05584670964392324,-0.021586802912194503,0.05969063145710174,0.11433825802841602,-0.004294473574633417
2025-10-01,0.20980828317233313,-0.015319249588270023,0.018606438259735736,-0.013663863442836544,0.046869909124118925,0.07828857285867752,-0.02134719192026202,0.06675427728678596,-0.004590619115494632,0.014279376957383905
2025-11-01,0.0002670687321828513,0.0037659936709570907,0.09556832439015417,0.01119214941336355,0.06124818688458067,0.060073653805831295,-0.007806858078155066,-0.020111939941873103,-0.03451799242638842,0.013641114780756913
2025-12-01,-0.00501940255812916,-0.05609740737415736,0.006495201581331322,0.029193865604507208,-0.04390040103062309,-0.06334898362150798,-0.03273488152689907,0.052683318016959246,0.001030989588516773,0.04720982484487446
