Date,CAT,COST,JNJ,JPM,KO,NEE,PG,RTX,UNH,XOM
2023-01-01,238.69235229492188,489.19970703125,148.38467407226562,128.74478149414062,55.64714813232422,67.9302978515625,130.0846710205078,93.01483154296875,468.9216613769531,103.94631958007812
2023-02-01,227.71986389160156,463.3969421386719,139.159423828125,132.837158203125,54.00459289550781,64.65347290039062,126.46955108642578,91.37530517578125,447.0813903808594,98.48065185546875
2023-03-01,217.5387725830078,476.37005615234375,141.75160217285156,120.75347137451172,56.291465759277344,70.61355590820312,136.7021942138672,91.72821044921875,443.93450927734375,99.0126953125
2023-04-01,207.99459838867188,482.45806884765625,149.70797729492188,128.1018829345703,58.66188049316406,70.20130920410156,143.77223205566406,93.57344818115234,463.8985900878906,106.84993743896484
2023-05-01,196.6507568359375,490.4539489746094,141.80645751953125,126.74440002441406,54.556007385253906,67.29725646972656,131.83151245117188,86.30487823486328,459.3263854980469,92.25897979736328
2023-06-01,235.16847229003906,517.2440185546875,152.51451110839844,135.83160400390625,55.06809616088867,68.41140747070312,140.3797607421875,92.32032775878906,453.1044921875,97.67699432373047
2023-07-01,253.44293212890625,538.6590576171875,154.36660766601562,147.5244903564453,57.0630989074707,67.5816421508789,144.59832763671875,82.8677749633789,479.32000732421875,97.66789245605469
2023-08-01,270.02777099609375,527.7161865234375,148.9762420654297,137.60134887695312,55.12813949584961,61.588706970214844,143.6847381591797,81.08657836914062,451.12139892578125,101.26531982421875
2023-09-01,262.2187805175781,543.8060913085938,144.5541534423828,136.36949157714844,51.5806999206543,53.18656539916992,135.7902069091797,68.29991912841797,477.2565002441406,107.96278381347656
2023-10-01,217.1229248046875,531.7548828125,137.6768035888672,130.76498413085938,52.46358108520508,54.12422561645508,139.67230224609375,77.23954772949219,508.9242858886719,97.19220733642578
2023-11-01,242.06301879882812,570.5459594726562,143.54249572753906,147.85272216796875,54.27458953857422,54.319183349609375,143.82347106933594,77.32495880126953,525.46826171875,94.33658599853516
2023-12-01,285.4609680175781,636.530517578125,146.637939453125,161.13369750976562,55.16545486450195,56.84832763671875,137.28428649902344,80.43789672851562,500.2863464355469,92.64179229736328
2024-01-01,289.94073486328125,685.3269653320312,148.65870666503906,165.16912841796875,55.689674377441406,54.873512268066406,147.21478271484375,87.11078643798828,487.94781494140625,95.26409149169922
2024-02-01,323.9226379394531,733.6632690429688,150.9788818359375,177.3392333984375,56.18582534790039,51.6539192199707,149.84146118164062,85.72457885742188,470.6512145996094,96.84858703613281
2024-03-01,355.4167175292969,723.6202392578125,149.11817932128906,190.9118194580078,57.27172088623047,60.36271286010742,152.96197509765625,93.85256958007812,471.70013427734375,108.70938110351562
2024-04-01,324.5143127441406,714.010009765625,136.298095703125,182.75302124023438,58.28654479980469,63.252872467041016,153.8576202392578,97.6921157836914,463.02972412109375,110.60785675048828
2024-05-01,329.54248046875,801.2141723632812,138.25880432128906,194.25917053222656,59.38113021850586,75.57853698730469,156.12252807617188,103.74494934082031,474.2009582519531,109.66329956054688
2024-06-01,324.2662048339844,840.884521484375,138.89178466796875,193.90444946289062,60.06053161621094,66.87973022460938,156.4831085205078,97.1859130859375,487.4974060058594,108.53643035888672
2024-07-01,337.01885986328125,813.1942749023438,150.00045776367188,204.00904846191406,63.46491622924805,72.61736297607422,152.53590393066406,113.7401351928711,553.8782348632812,111.80796813964844
2024-08-01,348.06805419921875,884.0772705078125,157.6121368408203,216.70750427246094,68.91374206542969,76.53389739990234,163.7433624267578,119.40342712402344,567.3753662109375,111.19515228271484
2024-09-01,382.29815673828125,878.271728515625,155.16998291015625,203.26931762695312,68.33366394042969,80.87580871582031,165.32791137695312,117.9206771850586,562.0687255859375,111.40607452392578
2024-10-01,367.7147216796875,866.0465698242188,153.06353759765625,213.93116760253906,62.530860900878906,75.82405853271484,157.67242431640625,117.75521087646484,544.593505859375,110.98789978027344
2024-11-01,398.3762512207031,962.8375244140625,148.41970825195312,242.2056121826172,61.35320281982422,75.26913452148438,172.11849975585938,118.57276153564453,588.6819458007812,112.10936737060547
2024-12-01,355.85174560546875,908.9511108398438,139.58251953125,232.49684143066406,60.06277084350586,69.05056762695312,160.97103881835938,113.22594451904297,488.0213317871094,103.07476806640625
2025-01-01,364.366455078125,972.0530395507812,146.85025024414062,259.256591796875,61.23971939086914,68.92533874511719,159.37718200683594,126.17080688476562,525.3670043945312,102.3656997680664
2025-02-01,338.6369323730469,1040.23388671875,159.27194213867188,258.0120544433594,68.6969223022461,67.58651733398438,167.93223571777344,130.1237335205078,459.968505859375,106.67765045166016
2025-03-01,324.7054443359375,939.2620849609375,161.34461975097656,239.1473846435547,69.09245300292969,68.84262084960938,164.6284637451172,130.26109313964844,507.2184753417969,114.9793930053711
2025-04-01,304.4925842285156,987.6463012695312,152.0729522705078,238.4844207763672,70.50611877441406,64.94844055175781,157.04525756835938,124.03617095947266,400.1562805175781,102.12118530273438
2025-05-01,344.3037414550781,1033.011474609375,151.00277709960938,258.9636535644531,70.06880187988281,68.59983825683594,165.13949584960938,134.21435546875,293.630126953125,98.90180969238281
2025-06-01,384.05352783203125,984.398681640625,149.88348388671875,284.37939453125,68.75682830810547,67.41506958007812,154.86505126953125,144.3280487060547,303.41424560546875,105.17898559570312
2025-07-01,433.3302307128906,934.3802490234375,161.64846801757812,290.5885925292969,66.44650268554688,69.56609344482422,146.26251220703125,155.7442169189453,244.43882751464844,108.92562103271484
2025-08-01,416.07208251953125,938.0396118164062,173.84519958496094,297.0942687988281,67.52310943603516,70.5352783203125,153.69268798828125,156.76226806640625,303.5111999511719,111.51118469238281
2025-09-01,473.7704772949219,921.7238159179688,183.2758331298828,310.9031677246094,64.90988159179688,74.47444152832031,150.3749542236328,166.1195068359375,338.2141418457031,111.03230285644531
2025-10-01,573.1714477539062,907.6036987304688,186.68594360351562,306.655029296875,67.95220184326172,80.30493927001953,147.1648712158203,177.2086944580078,336.6615295410156,112.6177749633789
2025-11-01,573.3245239257812,911.021728515625,204.52720642089844,310.087158203125,72.11415100097656,85.129150390625,146.01597595214844,173.64468383789062,325.0406494140625,114.15400695800781
2025-12-01,570.44677734375,859.915771484375,205.85565185546875,319.1398010253906,68.94831085205078,79.7363052368164,141.2361602783203,182.79286193847656,325.3757629394531,119.54319763183594
